시군구,번지,본번,부번,단지명,면적,계약년월,계약일,가격,층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
대구광역시 달성군 구지면 응암리,1178,1178,0,달성화성파크드림,59.9846,202206,7,"17,000",16,2011,과학마을로2길 6,,중개거래,대구 달성군
대구광역시 달성군 구지면 응암리,1178,1178,0,달성화성파크드림,84.9695,202206,10,"21,800",15,2011,과학마을로2길 6,,중개거래,대구 달성군
대구광역시 달성군 구지면 응암리,1178,1178,0,달성화성파크드림,39.9595,202206,13,"12,800",9,2011,과학마을로2길 6,,중개거래,대구 달성군
대구광역시 달성군 구지면 응암리,1178,1178,0,달성화성파크드림,84.8978,202206,24,"21,000",3,2011,과학마을로2길 6,,중개거래,대구 달성군
대구광역시 달성군 구지면 응암리,1252,1252,0,대구국가산단ZOOM파크,60.9157,202206,22,"23,800",21,2020,국가산단대로64길 63,,중개거래,대구 달성군
대구광역시 달성군 구지면 응암리,1252,1252,0,대구국가산단ZOOM파크,60.9157,202206,25,"23,000",20,2020,국가산단대로64길 63,,중개거래,대구 달성군
대구광역시 달성군 구지면 응암리,1199,1199,0,대구국가산단반도유보라아이비파크,84.9598,202206,18,"26,300",1,2017,과학마을로3길 14,,중개거래,대구 달성군
대구광역시 달성군 구지면 응암리,1251,1251,0,대구국가산단반도유보라아이비파크2,74.9638,202206,24,"25,000",23,2020,국가산단북로60길 59,,중개거래,대구 달성군
대구광역시 달성군 구지면 창리,1354,1354,0,대구국가산단영무예다음,67.9389,202206,22,"22,000",22,2020,국가산단서로84길 118,,중개거래,대구 달성군
대구광역시 달성군 구지면 화산리,1105,1105,0,대구국가산단반도유보라아이비파크3,74.9638,202206,8,"23,000",10,2020,국가산단북로34길 10,,중개거래,대구 달성군
대구광역시 달성군 구지면 화산리,1105,1105,0,대구국가산단반도유보라아이비파크3,74.9638,202206,10,"24,700",15,2020,국가산단북로34길 10,20220707,중개거래,대구 달성군
대구광역시 달성군 구지면 화산리,1105,1105,0,대구국가산단반도유보라아이비파크3,74.9638,202206,10,"24,700",15,2020,국가산단북로34길 10,,중개거래,대구 달성군
대구광역시 달성군 논공읍 금포리,2506,2506,0,우신미가뷰아파트,84.8571,202206,29,"26,000",9,2018,금포로 75-20,,중개거래,대구 달성군
대구광역시 달성군 논공읍 남리,224-116,224,116,"경일(4,5,6,7,8)",54.4665,202206,18,"4,550",3,1988,논공로9길 39,,중개거래,대구 달성군
대구광역시 달성군 논공읍 남리,224,224,0,논공삼주,45.42,202206,1,"3,900",4,1990,논공로7길 55,,중개거래,대구 달성군
대구광역시 달성군 논공읍 남리,224,224,0,논공삼주,43.83,202206,15,"4,600",4,1990,논공로7길 55,20220622,중개거래,대구 달성군
대구광역시 달성군 논공읍 남리,224,224,0,논공삼주,54.94,202206,30,"5,300",3,1990,논공로7길 55,,중개거래,대구 달성군
대구광역시 달성군 논공읍 남리,578-15,578,15,평광행복타운,84.7627,202206,4,"19,000",9,2004,논공중앙로22길 12,,중개거래,대구 달성군
대구광역시 달성군 논공읍 남리,573-2,573,2,평광현대4,59.92,202206,7,"7,000",6,1991,남리길 7,,직거래,-
대구광역시 달성군 논공읍 북리,803-4,803,4,논공성원아파트,59.4,202206,1,"7,300",7,1996,논공로23길 14,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-4,803,4,논공성원아파트,52.08,202206,3,"5,750",4,1996,논공로23길 14,,직거래,-
대구광역시 달성군 논공읍 북리,803-4,803,4,논공성원아파트,59.34,202206,4,"7,500",18,1996,논공로23길 14,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-4,803,4,논공성원아파트,59.34,202206,12,"7,200",1,1996,논공로23길 14,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-4,803,4,논공성원아파트,59.4,202206,12,"6,400",1,1996,논공로23길 14,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-4,803,4,논공성원아파트,59.4,202206,19,"6,770",5,1996,논공로23길 14,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-4,803,4,논공성원아파트,59.4,202206,29,"7,500",11,1996,논공로23길 14,,직거래,-
대구광역시 달성군 논공읍 북리,803,803,0,논공청구타운,59.91,202206,7,"7,750",11,1992,논공로7길 73,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-3,803,3,평광현대,35.79,202206,2,"3,700",5,1989,논공로21길 15,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-3,803,3,평광현대,35.79,202206,6,"5,300",1,1989,논공로21길 15,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-3,803,3,평광현대,35.79,202206,7,"4,900",2,1989,논공로21길 15,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-3,803,3,평광현대,35.79,202206,18,"4,150",4,1989,논공로21길 15,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,803-3,803,3,평광현대,35.79,202206,19,"4,700",4,1989,논공로21길 15,,중개거래,대구 달성군
대구광역시 달성군 논공읍 북리,824-178,824,178,평광현대3,43.62,202206,30,"5,500",3,1990,용호로 6,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,719-2,719,2,강창삼산1,59.96,202206,6,"14,000",16,1995,달구벌대로 790,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,719-2,719,2,강창삼산1,59.96,202206,7,"14,500",8,1995,달구벌대로 790,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,719-2,719,2,강창삼산1,23.1,202206,9,"5,480",9,1995,달구벌대로 790,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,719-1,719,1,강창우방타운,84.95,202206,6,"22,500",14,1997,달구벌대로 770,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,719-1,719,1,강창우방타운,59.9,202206,11,"16,500",4,1997,달구벌대로 770,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,719-1,719,1,강창우방타운,59.9,202206,16,"17,800",9,1997,달구벌대로 770,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,719-1,719,1,강창우방타운,84.95,202206,29,"21,800",3,1997,달구벌대로 770,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,473,473,0,다사e편한세상,84.9464,202206,5,"33,500",22,2008,다사역로 60,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,622,622,0,다사한일유앤아이,84.79,202206,1,"27,500",13,2009,매곡로4길 9,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,1568,1568,0,죽곡삼정그린코아더베스트,66.0524,202206,1,"35,600",5,2018,다사로 50,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,1568,1568,0,죽곡삼정그린코아더베스트,84.965,202206,6,"38,800",1,2018,다사로 50,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,1568,1568,0,죽곡삼정그린코아더베스트,84.965,202206,10,"40,300",21,2018,다사로 50,,중개거래,"대구 달서구, 대구 달성군"
대구광역시 달성군 다사읍 매곡리,719-26,719,26,태왕드림하이츠,59.94,202206,25,"14,650",17,2000,달구벌대로 802,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,719-26,719,26,태왕드림하이츠,59.94,202206,25,"16,400",19,2000,달구벌대로 802,,중개거래,대구 달성군
대구광역시 달성군 다사읍 매곡리,719-26,719,26,태왕드림하이츠,84.93,202206,28,"23,000",9,2000,달구벌대로 802,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1068-5,1068,5,건영캐스빌,84.991,202206,26,"19,000",11,2005,서재로12길 41-16,,중개거래,"대구 달성군, 대구 북구"
대구광역시 달성군 다사읍 서재리,145,145,0,서재보성1,84.95,202206,15,"18,000",1,1997,서재로30길 17,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,145,145,0,서재보성1,59.98,202206,29,"16,300",16,1997,서재로30길 17,,중개거래,"대구 달성군, 대구 서구"
대구광역시 달성군 다사읍 서재리,61,61,0,서재보성2,47.03,202206,17,"12,700",14,1999,서재로30길 7,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,61,61,0,서재보성2,59.98,202206,27,"14,200",9,1999,서재로30길 7,,중개거래,"대구 달성군, 대구 북구"
대구광역시 달성군 다사읍 서재리,146-7,146,7,서재우방타운,84.98,202206,10,"19,000",7,2002,서재로28길 39,20220628,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,146-7,146,7,서재우방타운,84.98,202206,28,"19,000",7,2002,서재로28길 39,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,169,169,0,서재화진금봉타운,84.85,202206,8,"16,500",1,1996,서재로 120,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,169,169,0,서재화진금봉타운,84.85,202206,29,"18,000",19,1996,서재로 120,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,321-1,321,1,신성서진흥더블파크,84.9994,202206,2,"25,000",20,2007,서재로24길 29,,중개거래,대구 달서구
대구광역시 달성군 다사읍 서재리,100,100,0,신성서화성파크드림,84.8884,202206,10,"28,000",7,2007,서재로27길 42,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1118,1118,0,에코폴리스 동화아이위시,59.9943,202206,2,"21,500",7,2015,서재로12길 38,,중개거래,대구 달서구
대구광역시 달성군 다사읍 서재리,1118,1118,0,에코폴리스 동화아이위시,59.9943,202206,6,"21,700",25,2015,서재로12길 38,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1118,1118,0,에코폴리스 동화아이위시,59.9943,202206,13,"22,800",26,2015,서재로12길 38,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1118,1118,0,에코폴리스 동화아이위시,59.9943,202206,19,"21,300",9,2015,서재로12길 38,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1118,1118,0,에코폴리스 동화아이위시,51.0293,202206,27,"19,250",22,2015,서재로12길 38,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1118,1118,0,에코폴리스 동화아이위시,59.9943,202206,28,"21,500",8,2015,서재로12길 38,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1125,1125,0,에코폴리스동화아이위시2차,63.8913,202206,20,"25,000",15,2016,서재로7길 23,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1131,1131,0,에코폴리스동화아이위시3차,84.9766,202206,7,"35,500",17,2017,서재로7길 25,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1131,1131,0,에코폴리스동화아이위시3차,76.4001,202206,28,"30,000",25,2017,서재로7길 25,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1131,1131,0,에코폴리스동화아이위시3차,76.4001,202206,29,"29,000",3,2017,서재로7길 25,,중개거래,대구 달성군
대구광역시 달성군 다사읍 서재리,1131,1131,0,에코폴리스동화아이위시3차,84.9766,202206,29,"35,000",17,2017,서재로7길 25,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1566-1,1566,1,다사세천한라비발디,84.145,202206,5,"31,500",29,2016,세천로 187,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1566-1,1566,1,다사세천한라비발디,84.145,202206,5,"31,500",29,2016,세천로 187,20220609,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1566-1,1566,1,다사세천한라비발디,62.683,202206,12,"21,000",2,2016,세천로 187,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1566-1,1566,1,다사세천한라비발디,74.04,202206,12,"29,200",21,2016,세천로 187,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1566-1,1566,1,다사세천한라비발디,84.287,202206,21,"35,200",18,2016,세천로 187,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1566-1,1566,1,다사세천한라비발디,62.683,202206,29,"24,800",13,2016,세천로 187,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1588,1588,0,북죽곡엠코타운더솔레뉴,84.9927,202206,3,"31,000",10,2016,세천로 160,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1588,1588,0,북죽곡엠코타운더솔레뉴,69.1801,202206,4,"25,300",19,2016,세천로 160,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1588,1588,0,북죽곡엠코타운더솔레뉴,84.9927,202206,6,"31,500",22,2016,세천로 160,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1588,1588,0,북죽곡엠코타운더솔레뉴,84.9927,202206,8,"30,950",22,2016,세천로 160,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1588,1588,0,북죽곡엠코타운더솔레뉴,84.9927,202206,21,"29,400",5,2016,세천로 160,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1588,1588,0,북죽곡엠코타운더솔레뉴,76.5713,202206,22,"27,600",15,2016,세천로 160,,중개거래,대구 동구
대구광역시 달성군 다사읍 세천리,1588,1588,0,북죽곡엠코타운더솔레뉴,69.1801,202206,29,"24,500",10,2016,세천로 160,,중개거래,"대구 달서구, 대구 달성군"
대구광역시 달성군 다사읍 세천리,1566-3,1566,3,세천삼정그린코아더베스트아파트1단지,75.5392,202206,27,"25,400",14,2017,세천북로 10,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1703-1,1703,1,제일풍경채 프라임,84.9291,202206,1,"30,000",19,2017,세천남로 35,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1703-1,1703,1,제일풍경채 프라임,84.9291,202206,8,"27,000",3,2017,세천남로 35,,중개거래,대구 달서구
대구광역시 달성군 다사읍 세천리,1703-1,1703,1,제일풍경채 프라임,59.9673,202206,9,"24,500",6,2017,세천남로 35,,중개거래,"대구 달서구, 대구 달성군"
대구광역시 달성군 다사읍 세천리,1703-1,1703,1,제일풍경채 프라임,84.9291,202206,9,"30,500",7,2017,세천남로 35,,중개거래,대구 달성군
대구광역시 달성군 다사읍 세천리,1703-1,1703,1,제일풍경채 프라임,59.9687,202206,21,"23,900",4,2017,세천남로 35,,중개거래,"대구 달성군, 대구 북구"
대구광역시 달성군 다사읍 죽곡리,152,152,0,강창태성그린시티,44.06,202206,2,"12,800",2,1996,죽곡2길 6,,중개거래,대구 달성군
대구광역시 달성군 다사읍 죽곡리,129-1,129,1,강창하이츠,59.94,202206,23,"14,900",1,1999,달구벌대로 812,,중개거래,대구 달성군
대구광역시 달성군 다사읍 죽곡리,814,814,0,대실역태왕아너스,59.8408,202206,6,"32,500",4,2017,대실역남로 11,,중개거래,대구 달성군
대구광역시 달성군 다사읍 죽곡리,814,814,0,대실역태왕아너스,59.988,202206,22,"31,000",3,2017,대실역남로 11,,중개거래,대구 달성군
대구광역시 달성군 다사읍 죽곡리,814,814,0,대실역태왕아너스,59.988,202206,25,"33,000",6,2017,대실역남로 11,,중개거래,대구 달성군
대구광역시 달성군 다사읍 죽곡리,876,876,0,협성휴포레 죽곡,64.9092,202206,18,"32,200",15,2018,달구벌대로174길 50,,중개거래,대구 달성군
대구광역시 달성군 옥포읍 강림리,1099,1099,0,LH허브시티,59.99,202206,7,"20,000",1,2015,비슬로 1941,,중개거래,대구 달성군
대구광역시 달성군 옥포읍 강림리,1099,1099,0,LH허브시티,51.46,202206,10,"15,800",12,2015,비슬로 1941,,중개거래,대구 달성군
대구광역시 달성군 옥포읍 교항리,2964,2964,0,옥포대성베르힐4단지,84.9591,202206,14,"33,800",8,2016,70,,중개거래,대구 달성군
