시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
서울특별시 마포구 망원동,523,523,0,마포월드컵제이스카이,49.61,202204,18,"80,000",10,2021,방울내로11길 38,,중개거래,서울 마포구
서울특별시 마포구 망원동,521,521,0,마포한강아이파크,59.3813,202204,2,"145,000",13,2019,희우정로 77,,중개거래,서울 마포구
서울특별시 마포구 망원동,516,516,0,망원동동원데쟈뷰,82.9,202204,23,"104,000",4,2008,방울내로9안길 57,,중개거래,서울 마포구
서울특별시 마포구 망원동,433-9,433,9,미원2,59.79,202203,17,"66,000",1,1997,월드컵로29길 68,20220530,중개거래,서울 마포구
서울특별시 마포구 망원동,433-9,433,9,미원2,59.79,202205,31,"66,000",1,1997,월드컵로29길 68,,중개거래,서울 마포구
서울특별시 마포구 망원동,384-7,384,7,삼우월드,92.6,202205,23,"55,000",6,2004,월드컵로11길 37,,직거래,-
서울특별시 마포구 망원동,513,513,0,상암마젤란21,82.39,202204,30,"91,000",1,2005,방울내로11길 43,,중개거래,서울 마포구
서울특별시 마포구 망원동,489,489,0,성원2,59.43,202201,22,"65,000",1,1999,망원로4길 8,,중개거래,서울 마포구
서울특별시 마포구 망원동,439-1,439,1,솔루체,54.13,202206,2,"73,000",4,2021,방울내로1길 24,,중개거래,서울 마포구
서울특별시 마포구 망원동,525,525,0,솔루체2차아파트,48.31,202202,28,"69,000",7,2022,월드컵로31길 116,,직거래,-
서울특별시 마포구 망원동,525,525,0,솔루체2차아파트,48.31,202202,28,"69,000",5,2022,월드컵로31길 116,,직거래,-
서울특별시 마포구 망원동,525,525,0,솔루체2차아파트,48.31,202203,5,"69,000",6,2022,월드컵로31길 116,,직거래,-
서울특별시 마포구 망원동,525,525,0,솔루체2차아파트,48.31,202203,14,"68,500",6,2022,월드컵로31길 116,,직거래,-
서울특별시 마포구 망원동,525,525,0,솔루체2차아파트,48.13,202203,17,"64,700",3,2022,월드컵로31길 116,,직거래,-
서울특별시 마포구 망원동,525,525,0,솔루체2차아파트,46.11,202204,15,"65,500",4,2022,월드컵로31길 116,,직거래,-
서울특별시 마포구 망원동,525,525,0,솔루체2차아파트,48.31,202204,24,"69,000",3,2022,월드컵로31길 116,,직거래,-
서울특별시 마포구 망원동,525,525,0,솔루체2차아파트,47.16,202205,19,"65,500",3,2022,월드컵로31길 116,,직거래,-
서울특별시 마포구 망원동,476-3,476,3,스카이캐슬,45.18,202201,27,"54,500",2,2019,월드컵로29길 14,,중개거래,"서울 마포구, 서울 송파구"
서울특별시 마포구 망원동,476-3,476,3,스카이캐슬,45.18,202205,23,"55,000",4,2019,월드컵로29길 14,,중개거래,서울 마포구
서울특별시 마포구 망원동,507,507,0,신부파스카4차,75.42,202203,17,"85,700",13,2004,방울내로 43,,중개거래,서울 마포구
